"","RouteID","StartDestName","EndDestName","CarJourneys","","","StartDestID","EndDestID","CarTarvellers","BusJourneys","BusTarvellers","FootJourneys","FootTarvellers","BoatJourneys","BoatTarvellers","CycleJourneys","CycleTarvellers","TrainJourneys","TrainTarvellers","MotorbikeJourneys","MotorbikeTravellers","TotalJourneys","TotalTravellers"
"868","B33431-33576","Windermere","Accrington Railway Station, Accrington",0,0,1.00000000000001,33431,33576,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"869","B33431-33611","Windermere","London",0,0,1.00000000000001,33431,33611,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4
"870","B33431-33623","Windermere","Kirkby Lonsdale",0,0,1.00000000000001,33431,33623,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"871","B33431-33632","Windermere","Ribblehead",0,0,1.00000000000001,33431,33632,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"872","B33431-33636","Windermere","Watford",0,0,1.00000000000001,33431,33636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
"873","B33431-33637","Windermere","Whitstable Railway Station, Whitstable",0,0,1.00000000000001,33431,33637,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"874","B33432-33434","Troutbeck Bridge","Kendal",0,0,1.00000000000001,33432,33434,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"875","B33432-33470","Troutbeck Bridge","Waterhead",0,0,1.00000000000001,33432,33470,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4
"876","B33432-33510","Troutbeck Bridge","Ambleside",0,0,1.00000000000001,33432,33510,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"877","B33432-33640","Troutbeck Bridge","Brockhole",0,0,1.00000000000001,33432,33640,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"878","B33434-33441","Kendal","Lakeside",0,0,1.00000000000001,33434,33441,0,1,35,0,0,0,0,0,0,0,0,0,0,2,39
"879","B33434-33450","Kendal","Ashes Lane campsite, Staveley",0,0,1.00000000000001,33434,33450,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2
"880","B33434-33451","Kendal","Bus station, Kendal",0,0,1.00000000000001,33434,33451,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"881","B33434-33477","Kendal","Burneside",0,0,1.00000000000001,33434,33477,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2
"882","B33434-33618","Kendal","Orton",0,0,1.00000000000001,33434,33618,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"883","B33434-33635","Kendal","Yarm",0,0,1.00000000000001,33434,33635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"884","B33435-33540","Cowan Head, Burneside","Kirkstone Pass",0,0,1.00000000000001,33435,33540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"885","B33438-33536","Howtown, Pooley Bridge","Glenridding",0,0,1.00000000000001,33438,33536,0,0,0,1,2,1,2,0,0,0,0,0,0,2,4
"886","B33440-33510","Haweswater","Ambleside",0,0,1.00000000000001,33440,33510,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"887","B33441-33443","Lakeside","Claife Heights, Claife",0,0,1.00000000000001,33441,33443,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2
"888","B33441-33510","Lakeside","Ambleside",0,0,1.00000000000001,33441,33510,0,1,30,0,0,8,25,0,0,1,3,0,0,9,55
"889","B33441-33549","Lakeside","Chipping",0,0,1.00000000000001,33441,33549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"890","B33441-33558","Lakeside","Keswick",0,0,1.00000000000001,33441,33558,0,0,0,0,0,1,1,0,0,2,4,0,0,3,5
"891","B33441-33589","Lakeside","Carlisle",0,0,1.00000000000001,33441,33589,0,1,14,0,0,0,0,0,0,0,0,0,0,1,14
"892","B33445-33446","Far Sawrey","Near Sawrey",0,0,1.00000000000001,33445,33446,0,0,0,6,14,0,0,0,0,0,0,0,0,6,14
"893","B33445-33467","Far Sawrey","Wray Castle",0,0,1.00000000000001,33445,33467,0,0,0,2,6,0,0,0,0,0,0,0,0,2,6
"894","B33445-33468","Far Sawrey","Youth Hostel, Hawkshead",0,0,1.00000000000001,33445,33468,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"895","B33445-33507","Far Sawrey","Hawkshead",0,0,1.00000000000001,33445,33507,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6
"896","B33446-33467","Near Sawrey","Wray Castle",0,0,1.00000000000001,33446,33467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"897","B33453-33479","Ullswater","Penrith",0,0,1.00000000000001,33453,33479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"898","B33454-33502","Brigsteer","Oxenholme Railway Station, Oxenholme",0,0,1.00000000000001,33454,33502,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2
"899","B33459-33545","Hayeswater","Hartsop",0,0,1.00000000000001,33459,33545,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"900","B33466-33467","High Wray","Wray Castle",0,0,1.00000000000001,33466,33467,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"901","B33468-33507","Youth Hostel, Hawkshead","Hawkshead",0,0,1.00000000000001,33468,33507,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"902","B33469-33507","Esthwaite Water, Hawkshead","Hawkshead",0,0,1.00000000000001,33469,33507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"903","B33475-33507","Preston","Hawkshead",0,0,1.00000000000001,33475,33507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
"904","B33475-33548","Preston","Longridge",0,0,1.00000000000001,33475,33548,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"905","B33479-33514","Penrith","Hale",0,0,1.00000000000001,33479,33514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"906","B33479-33541","Penrith","Troutbeck Pub, Troutbeck",0,0,1.00000000000001,33479,33541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"907","B33484-33576","Oswaldtwistle Railway Station, Oswaldtwistle","Accrington Railway Station, Accrington",0,0,1.00000000000001,33484,33576,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"908","B33496-33587","Hather","Matlock",0,0,1.00000000000001,33496,33587,0,1,33,0,0,0,0,0,0,0,0,0,0,1,33
"909","B33501-33576","Preston Railway Station, Preston","Accrington Railway Station, Accrington",0,0,1.00000000000001,33501,33576,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"910","B33502-33589","Oxenholme Railway Station, Oxenholme","Carlisle",0,0,1.00000000000001,33502,33589,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"911","B33502-33630","Oxenholme Railway Station, Oxenholme","Paddington Railway Station, Paddington",0,0,1.00000000000001,33502,33630,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"912","B33507-33558","Hawkshead","Keswick",0,0,1.00000000000001,33507,33558,0,1,50,0,0,0,0,0,0,0,0,0,0,1,50
"913","B33507-33577","Hawkshead","Burnley",0,0,1.00000000000001,33507,33577,0,1,50,0,0,0,0,0,0,0,0,0,0,1,50
"914","B33509-33510","Fairfield, Wythburn","Ambleside",0,0,1.00000000000001,33509,33510,0,0,0,3,7,0,0,0,0,0,0,0,0,3,7
"915","B33510-33511","Ambleside","Ambleside falls, Ambleside",0,0,1.00000000000001,33510,33511,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"916","B33510-33520","Ambleside","Hawes",0,0,1.00000000000001,33510,33520,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"917","B33510-33526","Ambleside","Coppull",0,0,1.00000000000001,33510,33526,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"918","B33510-33536","Ambleside","Glenridding",0,0,1.00000000000001,33510,33536,0,3,12,0,0,0,0,0,0,0,0,0,0,3,12
"919","B33510-33538","Ambleside","Red Screes, Ambleside",0,0,1.00000000000001,33510,33538,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"920","B33510-33589","Ambleside","Carlisle",0,0,1.00000000000001,33510,33589,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
"921","B33510-33633","Ambleside","Scarborough Railway Station, Scarborough",0,0,1.00000000000001,33510,33633,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
"922","B33510-33638","Ambleside","Hotel in Workington, Workington",0,0,1.00000000000001,33510,33638,0,1,40,0,0,0,0,0,0,0,0,0,0,1,40
"923","B33531-33588","Gowbarrow, Watermillock","Aira Force, Dockray",0,0,1.00000000000001,33531,33588,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"924","B33537-33558","Patterdale","Keswick",0,0,1.00000000000001,33537,33558,0,1,2,1,2,0,0,0,0,0,0,0,0,1,2
"925","B33537-33607","Patterdale","Shap",0,0,1.00000000000001,33537,33607,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"926","B33539-33541","Patterdale Youth Hostel","Troutbeck Pub, Troutbeck",0,0,1.00000000000001,33539,33541,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"927","B33554-33558","Catbells, Manesty","Keswick",0,0,1.00000000000001,33554,33558,0,2,4,1,8,2,16,0,0,0,0,0,0,5,28
"928","B33557-33558","Walla Crag, Keswick","Keswick",0,0,1.00000000000001,33557,33558,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"929","B33558-33563","Keswick","Skiddaw",0,0,1.00000000000001,33558,33563,0,0,0,3,9,0,0,0,0,0,0,0,0,3,9
"930","B33568-33589","St Bees","Carlisle",0,0,1.00000000000001,33568,33589,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"931","B33593-33628","Leeds Railway Station, Leeds","Manchester",0,0,1.00000000000001,33593,33628,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"932","B33607-33618","Shap","Orton",0,0,1.00000000000001,33607,33618,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
